1.2078 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
12.9600 	EXP 	instructions_text: autoDraw = True
49.9614 	DATA 	Keypress: 1
49.9616 	EXP 	launchScan: vol: 1500  TR: 0.585s  skip: 0  sync: '5'
50.0017 	EXP 	window1: mouseVisible = False
50.0209 	EXP 	instructions_text: autoDraw = False
51.3540 	DATA 	Keypress: 5
51.3540 	EXP 	launchScan: start of scan
51.3719 	EXP 	dummy_text: autoDraw = True
57.3925 	EXP 	Imported conds/Semantic_ListA.csv as conditions, 100 conditions, 8 params
57.3944 	EXP 	Created sequence: random, trialTypes=100, nReps=1, seed=None
57.3957 	EXP 	New trial (rep=0, index=0): {u'trial_number': 37, u'prime': u'stone', u'target': u'kidney', u'semstr_category': 1, u'semstr': 0.050000000000000003, u'dist1': u'morning', u'dist2': u'bench', u'list_AB': u'A'}
57.4388 	EXP 	dummy_text: autoDraw = False
57.4388 	EXP 	prime_text: text = u'stone'
57.4388 	EXP 	target_text: text = u'kidney'
57.4388 	EXP 	target_text: pos = array([-0.5, -0.2])
57.4388 	EXP 	dist1_text: text = u'morning'
57.4388 	EXP 	dist1_text: pos = array([ 0. , -0.2])
57.4388 	EXP 	dist2_text: text = u'bench'
57.4388 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
57.4388 	EXP 	prime_text: autoDraw = True
57.4388 	EXP 	target_text: autoDraw = True
57.4388 	EXP 	dist1_text: autoDraw = True
57.4388 	EXP 	dist2_text: autoDraw = True
59.7220 	DATA 	Keypress: right
61.3843 	EXP 	prime_text: autoDraw = False
61.3843 	EXP 	target_text: autoDraw = False
61.3843 	EXP 	dist1_text: autoDraw = False
61.3843 	EXP 	dist2_text: autoDraw = False
61.3843 	EXP 	fixation_text: autoDraw = True
62.8656 	EXP 	New trial (rep=0, index=1): {u'trial_number': 67, u'prime': u'rain', u'target': u'umbrella', u'semstr_category': 2, u'semstr': 0.69999999999999996, u'dist1': u'gorilla', u'dist2': u'stamp', u'list_AB': u'A'}
62.9059 	EXP 	fixation_text: autoDraw = False
62.9059 	EXP 	fixation_text: autoDraw = False
62.9059 	EXP 	prime_text: text = u'rain'
62.9059 	EXP 	target_text: text = u'umbrella'
62.9059 	EXP 	target_text: pos = array([ 0. , -0.2])
62.9059 	EXP 	dist1_text: text = u'gorilla'
62.9059 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
62.9059 	EXP 	dist2_text: text = u'stamp'
62.9059 	EXP 	dist2_text: pos = array([-0.5, -0.2])
62.9059 	EXP 	prime_text: autoDraw = True
62.9059 	EXP 	target_text: autoDraw = True
62.9059 	EXP 	dist1_text: autoDraw = True
62.9059 	EXP 	dist2_text: autoDraw = True
64.3610 	DATA 	Keypress: down
66.8716 	EXP 	prime_text: autoDraw = False
66.8716 	EXP 	target_text: autoDraw = False
66.8716 	EXP 	dist1_text: autoDraw = False
66.8716 	EXP 	dist2_text: autoDraw = False
66.8716 	EXP 	prime_text: autoDraw = False
66.8716 	EXP 	target_text: autoDraw = False
66.8716 	EXP 	dist1_text: autoDraw = False
66.8716 	EXP 	dist2_text: autoDraw = False
66.8716 	EXP 	fixation_text: autoDraw = True
69.3505 	EXP 	New trial (rep=0, index=2): {u'trial_number': 44, u'prime': u'cheddar', u'target': u'cheese', u'semstr_category': 2, u'semstr': 0.92000000000000004, u'dist1': u'puppet', u'dist2': u'astronaut', u'list_AB': u'A'}
69.3910 	EXP 	fixation_text: autoDraw = False
69.3910 	EXP 	fixation_text: autoDraw = False
69.3910 	EXP 	prime_text: text = u'cheddar'
69.3910 	EXP 	target_text: text = u'cheese'
69.3910 	EXP 	target_text: pos = array([ 0.5, -0.2])
69.3910 	EXP 	dist1_text: text = u'puppet'
69.3910 	EXP 	dist1_text: pos = array([ 0. , -0.2])
69.3910 	EXP 	dist2_text: text = u'astronaut'
69.3910 	EXP 	dist2_text: pos = array([-0.5, -0.2])
69.3910 	EXP 	prime_text: autoDraw = True
69.3910 	EXP 	target_text: autoDraw = True
69.3910 	EXP 	dist1_text: autoDraw = True
69.3910 	EXP 	dist2_text: autoDraw = True
71.2287 	DATA 	Keypress: right
73.3567 	EXP 	prime_text: autoDraw = False
73.3567 	EXP 	target_text: autoDraw = False
73.3567 	EXP 	dist1_text: autoDraw = False
73.3567 	EXP 	dist2_text: autoDraw = False
73.3567 	EXP 	prime_text: autoDraw = False
73.3567 	EXP 	target_text: autoDraw = False
73.3567 	EXP 	dist1_text: autoDraw = False
73.3567 	EXP 	dist2_text: autoDraw = False
73.3567 	EXP 	fixation_text: autoDraw = True
76.8329 	EXP 	New trial (rep=0, index=3): {u'trial_number': 27, u'prime': u'pill', u'target': u'protein', u'semstr_category': 1, u'semstr': 0.02, u'dist1': u'gown', u'dist2': u'tomato', u'list_AB': u'A'}
76.8635 	EXP 	fixation_text: autoDraw = False
76.8635 	EXP 	fixation_text: autoDraw = False
76.8635 	EXP 	prime_text: text = u'pill'
76.8635 	EXP 	target_text: text = u'protein'
76.8635 	EXP 	target_text: pos = array([ 0. , -0.2])
76.8635 	EXP 	dist1_text: text = u'gown'
76.8635 	EXP 	dist1_text: pos = array([-0.5, -0.2])
76.8635 	EXP 	dist2_text: text = u'tomato'
76.8635 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
76.8635 	EXP 	prime_text: autoDraw = True
76.8635 	EXP 	target_text: autoDraw = True
76.8635 	EXP 	dist1_text: autoDraw = True
76.8635 	EXP 	dist2_text: autoDraw = True
79.8260 	DATA 	Keypress: down
80.8394 	EXP 	prime_text: autoDraw = False
80.8394 	EXP 	target_text: autoDraw = False
80.8394 	EXP 	dist1_text: autoDraw = False
80.8394 	EXP 	dist2_text: autoDraw = False
80.8394 	EXP 	prime_text: autoDraw = False
80.8394 	EXP 	target_text: autoDraw = False
80.8394 	EXP 	dist1_text: autoDraw = False
80.8394 	EXP 	dist2_text: autoDraw = False
80.8394 	EXP 	fixation_text: autoDraw = True
84.3160 	EXP 	New trial (rep=0, index=4): {u'trial_number': 22, u'prime': u'light', u'target': u'wick', u'semstr_category': 1, u'semstr': 0.01, u'dist1': u'sharpener', u'dist2': u'cuff', u'list_AB': u'A'}
84.3517 	EXP 	fixation_text: autoDraw = False
84.3517 	EXP 	fixation_text: autoDraw = False
84.3517 	EXP 	prime_text: text = u'light'
84.3517 	EXP 	target_text: text = u'wick'
84.3517 	EXP 	target_text: pos = array([ 0.5, -0.2])
84.3517 	EXP 	dist1_text: text = u'sharpener'
84.3517 	EXP 	dist1_text: pos = array([ 0. , -0.2])
84.3517 	EXP 	dist2_text: text = u'cuff'
84.3517 	EXP 	dist2_text: pos = array([-0.5, -0.2])
84.3517 	EXP 	prime_text: autoDraw = True
84.3517 	EXP 	target_text: autoDraw = True
84.3517 	EXP 	dist1_text: autoDraw = True
84.3517 	EXP 	dist2_text: autoDraw = True
88.3222 	EXP 	prime_text: autoDraw = False
88.3222 	EXP 	target_text: autoDraw = False
88.3222 	EXP 	dist1_text: autoDraw = False
88.3222 	EXP 	dist2_text: autoDraw = False
88.3222 	EXP 	prime_text: autoDraw = False
88.3222 	EXP 	target_text: autoDraw = False
88.3222 	EXP 	dist1_text: autoDraw = False
88.3222 	EXP 	dist2_text: autoDraw = False
88.3222 	EXP 	fixation_text: autoDraw = True
91.2997 	EXP 	New trial (rep=0, index=5): {u'trial_number': 42, u'prime': u'car', u'target': u'bumper', u'semstr_category': 2, u'semstr': 0.65000000000000002, u'dist1': u'weed', u'dist2': u'saucer', u'list_AB': u'A'}
91.3351 	EXP 	fixation_text: autoDraw = False
91.3351 	EXP 	fixation_text: autoDraw = False
91.3351 	EXP 	prime_text: text = u'car'
91.3351 	EXP 	target_text: text = u'bumper'
91.3351 	EXP 	target_text: pos = array([ 0. , -0.2])
91.3351 	EXP 	dist1_text: text = u'weed'
91.3351 	EXP 	dist1_text: pos = array([-0.5, -0.2])
91.3351 	EXP 	dist2_text: text = u'saucer'
91.3351 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
91.3351 	EXP 	prime_text: autoDraw = True
91.3351 	EXP 	target_text: autoDraw = True
91.3351 	EXP 	dist1_text: autoDraw = True
91.3351 	EXP 	dist2_text: autoDraw = True
92.9284 	DATA 	Keypress: down
95.3060 	EXP 	prime_text: autoDraw = False
95.3060 	EXP 	target_text: autoDraw = False
95.3060 	EXP 	dist1_text: autoDraw = False
95.3060 	EXP 	dist2_text: autoDraw = False
95.3060 	EXP 	prime_text: autoDraw = False
95.3060 	EXP 	target_text: autoDraw = False
95.3060 	EXP 	dist1_text: autoDraw = False
95.3060 	EXP 	dist2_text: autoDraw = False
95.3060 	EXP 	fixation_text: autoDraw = True
98.2838 	EXP 	New trial (rep=0, index=6): {u'trial_number': 94, u'prime': u'xxxx', u'target': u'xxxx', u'semstr_category': 0, u'semstr': 0.0, u'dist1': u'xxxx', u'dist2': u'xxxx', u'list_AB': u'A'}
98.3170 	EXP 	fixation_text: autoDraw = False
98.3170 	EXP 	fixation_text: autoDraw = False
98.3170 	EXP 	prime_text: text = u'xxxx'
98.3170 	EXP 	target_text: text = u'xxxx'
98.3170 	EXP 	target_text: pos = array([ 0. , -0.2])
98.3170 	EXP 	dist1_text: text = u'xxxx'
98.3170 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
98.3170 	EXP 	dist2_text: text = u'xxxx'
98.3170 	EXP 	dist2_text: pos = array([-0.5, -0.2])
98.3170 	EXP 	prime_text: autoDraw = True
98.3170 	EXP 	target_text: autoDraw = True
98.3170 	EXP 	dist1_text: autoDraw = True
98.3170 	EXP 	dist2_text: autoDraw = True
102.2898 	EXP 	prime_text: autoDraw = False
102.2898 	EXP 	target_text: autoDraw = False
102.2898 	EXP 	dist1_text: autoDraw = False
102.2898 	EXP 	dist2_text: autoDraw = False
102.2898 	EXP 	prime_text: autoDraw = False
102.2898 	EXP 	target_text: autoDraw = False
102.2898 	EXP 	dist1_text: autoDraw = False
102.2898 	EXP 	dist2_text: autoDraw = False
102.2898 	EXP 	fixation_text: autoDraw = True
105.2677 	EXP 	New trial (rep=0, index=7): {u'trial_number': 62, u'prime': u'note', u'target': u'message', u'semstr_category': 2, u'semstr': 0.26000000000000001, u'dist1': u'rodent', u'dist2': u'dagger', u'list_AB': u'A'}
105.3039 	EXP 	fixation_text: autoDraw = False
105.3039 	EXP 	fixation_text: autoDraw = False
105.3039 	EXP 	prime_text: text = u'note'
105.3039 	EXP 	target_text: text = u'message'
105.3039 	EXP 	target_text: pos = array([ 0.5, -0.2])
105.3039 	EXP 	dist1_text: text = u'rodent'
105.3039 	EXP 	dist1_text: pos = array([ 0. , -0.2])
105.3039 	EXP 	dist2_text: text = u'dagger'
105.3039 	EXP 	dist2_text: pos = array([-0.5, -0.2])
105.3039 	EXP 	prime_text: autoDraw = True
105.3039 	EXP 	target_text: autoDraw = True
105.3039 	EXP 	dist1_text: autoDraw = True
105.3039 	EXP 	dist2_text: autoDraw = True
106.9630 	DATA 	Keypress: right
109.2737 	EXP 	prime_text: autoDraw = False
109.2737 	EXP 	target_text: autoDraw = False
109.2737 	EXP 	dist1_text: autoDraw = False
109.2737 	EXP 	dist2_text: autoDraw = False
109.2737 	EXP 	prime_text: autoDraw = False
109.2737 	EXP 	target_text: autoDraw = False
109.2737 	EXP 	dist1_text: autoDraw = False
109.2737 	EXP 	dist2_text: autoDraw = False
109.2737 	EXP 	fixation_text: autoDraw = True
111.7519 	EXP 	New trial (rep=0, index=8): {u'trial_number': 2, u'prime': u'ball', u'target': u'glove', u'semstr_category': 1, u'semstr': 0.01, u'dist1': u'ant', u'dist2': u'mailbox', u'list_AB': u'A'}
111.7834 	EXP 	fixation_text: autoDraw = False
111.7834 	EXP 	fixation_text: autoDraw = False
111.7834 	EXP 	prime_text: text = u'ball'
111.7834 	EXP 	target_text: text = u'glove'
111.7834 	EXP 	target_text: pos = array([-0.5, -0.2])
111.7834 	EXP 	dist1_text: text = u'ant'
111.7834 	EXP 	dist1_text: pos = array([ 0. , -0.2])
111.7834 	EXP 	dist2_text: text = u'mailbox'
111.7834 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
111.7834 	EXP 	prime_text: autoDraw = True
111.7834 	EXP 	target_text: autoDraw = True
111.7834 	EXP 	dist1_text: autoDraw = True
111.7834 	EXP 	dist2_text: autoDraw = True
115.6097 	DATA 	Keypress: left
115.7590 	EXP 	prime_text: autoDraw = False
115.7590 	EXP 	target_text: autoDraw = False
115.7590 	EXP 	dist1_text: autoDraw = False
115.7590 	EXP 	dist2_text: autoDraw = False
115.7590 	EXP 	prime_text: autoDraw = False
115.7590 	EXP 	target_text: autoDraw = False
115.7590 	EXP 	dist1_text: autoDraw = False
115.7590 	EXP 	dist2_text: autoDraw = False
115.7590 	EXP 	fixation_text: autoDraw = True
118.2378 	EXP 	New trial (rep=0, index=9): {u'trial_number': 30, u'prime': u'puzzle', u'target': u'piece', u'semstr_category': 1, u'semstr': 0.01, u'dist1': u'biscuit', u'dist2': u'siren', u'list_AB': u'A'}
118.2720 	EXP 	fixation_text: autoDraw = False
118.2720 	EXP 	fixation_text: autoDraw = False
118.2720 	EXP 	prime_text: text = u'puzzle'
118.2720 	EXP 	target_text: text = u'piece'
118.2720 	EXP 	target_text: pos = array([ 0.5, -0.2])
118.2720 	EXP 	dist1_text: text = u'biscuit'
118.2720 	EXP 	dist1_text: pos = array([-0.5, -0.2])
118.2720 	EXP 	dist2_text: text = u'siren'
118.2720 	EXP 	dist2_text: pos = array([ 0. , -0.2])
118.2720 	EXP 	prime_text: autoDraw = True
118.2720 	EXP 	target_text: autoDraw = True
118.2720 	EXP 	dist1_text: autoDraw = True
118.2720 	EXP 	dist2_text: autoDraw = True
121.2301 	DATA 	Keypress: right
122.2439 	EXP 	prime_text: autoDraw = False
122.2439 	EXP 	target_text: autoDraw = False
122.2439 	EXP 	dist1_text: autoDraw = False
122.2439 	EXP 	dist2_text: autoDraw = False
122.2439 	EXP 	prime_text: autoDraw = False
122.2439 	EXP 	target_text: autoDraw = False
122.2439 	EXP 	dist1_text: autoDraw = False
122.2439 	EXP 	dist2_text: autoDraw = False
122.2439 	EXP 	fixation_text: autoDraw = True
124.7228 	EXP 	New trial (rep=0, index=10): {u'trial_number': 29, u'prime': u'plate', u'target': u'napkin', u'semstr_category': 1, u'semstr': 0.029999999999999999, u'dist1': u'sea', u'dist2': u'mitten', u'list_AB': u'A'}
124.7581 	EXP 	fixation_text: autoDraw = False
124.7581 	EXP 	fixation_text: autoDraw = False
124.7581 	EXP 	prime_text: text = u'plate'
124.7581 	EXP 	target_text: text = u'napkin'
124.7581 	EXP 	target_text: pos = array([-0.5, -0.2])
124.7581 	EXP 	dist1_text: text = u'sea'
124.7581 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
124.7581 	EXP 	dist2_text: text = u'mitten'
124.7581 	EXP 	dist2_text: pos = array([ 0. , -0.2])
124.7581 	EXP 	prime_text: autoDraw = True
124.7581 	EXP 	target_text: autoDraw = True
124.7581 	EXP 	dist1_text: autoDraw = True
124.7581 	EXP 	dist2_text: autoDraw = True
127.1331 	DATA 	Keypress: left
128.7290 	EXP 	prime_text: autoDraw = False
128.7290 	EXP 	target_text: autoDraw = False
128.7290 	EXP 	dist1_text: autoDraw = False
128.7290 	EXP 	dist2_text: autoDraw = False
128.7290 	EXP 	prime_text: autoDraw = False
128.7290 	EXP 	target_text: autoDraw = False
128.7290 	EXP 	dist1_text: autoDraw = False
128.7290 	EXP 	dist2_text: autoDraw = False
128.7290 	EXP 	fixation_text: autoDraw = True
130.2103 	EXP 	New trial (rep=0, index=11): {u'trial_number': 46, u'prime': u'date', u'target': u'calendar', u'semstr_category': 2, u'semstr': 0.23000000000000001, u'dist1': u'cane', u'dist2': u'signature', u'list_AB': u'A'}
130.2491 	EXP 	fixation_text: autoDraw = False
130.2491 	EXP 	fixation_text: autoDraw = False
130.2491 	EXP 	prime_text: text = u'date'
130.2491 	EXP 	target_text: text = u'calendar'
130.2491 	EXP 	target_text: pos = array([ 0.5, -0.2])
130.2491 	EXP 	dist1_text: text = u'cane'
130.2491 	EXP 	dist1_text: pos = array([-0.5, -0.2])
130.2491 	EXP 	dist2_text: text = u'signature'
130.2491 	EXP 	dist2_text: pos = array([ 0. , -0.2])
130.2491 	EXP 	prime_text: autoDraw = True
130.2491 	EXP 	target_text: autoDraw = True
130.2491 	EXP 	dist1_text: autoDraw = True
130.2491 	EXP 	dist2_text: autoDraw = True
132.8059 	DATA 	Keypress: right
134.2163 	EXP 	prime_text: autoDraw = False
134.2163 	EXP 	target_text: autoDraw = False
134.2163 	EXP 	dist1_text: autoDraw = False
134.2163 	EXP 	dist2_text: autoDraw = False
134.2163 	EXP 	prime_text: autoDraw = False
134.2163 	EXP 	target_text: autoDraw = False
134.2163 	EXP 	dist1_text: autoDraw = False
134.2163 	EXP 	dist2_text: autoDraw = False
134.2163 	EXP 	fixation_text: autoDraw = True
137.6925 	EXP 	New trial (rep=0, index=12): {u'trial_number': 55, u'prime': u'ladder', u'target': u'rung', u'semstr_category': 2, u'semstr': 0.26000000000000001, u'dist1': u'sirloin', u'dist2': u'mask', u'list_AB': u'A'}
137.7211 	EXP 	fixation_text: autoDraw = False
137.7211 	EXP 	fixation_text: autoDraw = False
137.7211 	EXP 	prime_text: text = u'ladder'
137.7211 	EXP 	target_text: text = u'rung'
137.7211 	EXP 	target_text: pos = array([-0.5, -0.2])
137.7211 	EXP 	dist1_text: text = u'sirloin'
137.7211 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
137.7211 	EXP 	dist2_text: text = u'mask'
137.7211 	EXP 	dist2_text: pos = array([ 0. , -0.2])
137.7211 	EXP 	prime_text: autoDraw = True
137.7211 	EXP 	target_text: autoDraw = True
137.7211 	EXP 	dist1_text: autoDraw = True
137.7211 	EXP 	dist2_text: autoDraw = True
141.5329 	DATA 	Keypress: left
141.6991 	EXP 	prime_text: autoDraw = False
141.6991 	EXP 	target_text: autoDraw = False
141.6991 	EXP 	dist1_text: autoDraw = False
141.6991 	EXP 	dist2_text: autoDraw = False
141.6991 	EXP 	prime_text: autoDraw = False
141.6991 	EXP 	target_text: autoDraw = False
141.6991 	EXP 	dist1_text: autoDraw = False
141.6991 	EXP 	dist2_text: autoDraw = False
141.6991 	EXP 	fixation_text: autoDraw = True
145.1756 	EXP 	New trial (rep=0, index=13): {u'trial_number': 41, u'prime': u'armour', u'target': u'shield', u'semstr_category': 2, u'semstr': 0.22, u'dist1': u'pear', u'dist2': u'film', u'list_AB': u'A'}
145.2110 	EXP 	fixation_text: autoDraw = False
145.2110 	EXP 	fixation_text: autoDraw = False
145.2110 	EXP 	prime_text: text = u'armour'
145.2110 	EXP 	target_text: text = u'shield'
145.2110 	EXP 	target_text: pos = array([ 0.5, -0.2])
145.2110 	EXP 	dist1_text: text = u'pear'
145.2110 	EXP 	dist1_text: pos = array([ 0. , -0.2])
145.2110 	EXP 	dist2_text: text = u'film'
145.2110 	EXP 	dist2_text: pos = array([-0.5, -0.2])
145.2110 	EXP 	prime_text: autoDraw = True
145.2110 	EXP 	target_text: autoDraw = True
145.2110 	EXP 	dist1_text: autoDraw = True
145.2110 	EXP 	dist2_text: autoDraw = True
147.4532 	DATA 	Keypress: right
149.1818 	EXP 	prime_text: autoDraw = False
149.1818 	EXP 	target_text: autoDraw = False
149.1818 	EXP 	dist1_text: autoDraw = False
149.1818 	EXP 	dist2_text: autoDraw = False
149.1818 	EXP 	prime_text: autoDraw = False
149.1818 	EXP 	target_text: autoDraw = False
149.1818 	EXP 	dist1_text: autoDraw = False
149.1818 	EXP 	dist2_text: autoDraw = False
149.1818 	EXP 	fixation_text: autoDraw = True
151.1618 	EXP 	New trial (rep=0, index=14): {u'trial_number': 45, u'prime': u'circus', u'target': u'juggler', u'semstr_category': 2, u'semstr': 0.35999999999999999, u'dist1': u'hog', u'dist2': u'tortoise', u'list_AB': u'A'}
151.1958 	EXP 	fixation_text: autoDraw = False
151.1958 	EXP 	fixation_text: autoDraw = False
151.1958 	EXP 	prime_text: text = u'circus'
151.1958 	EXP 	target_text: text = u'juggler'
151.1958 	EXP 	target_text: pos = array([ 0. , -0.2])
151.1958 	EXP 	dist1_text: text = u'hog'
151.1958 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
151.1958 	EXP 	dist2_text: text = u'tortoise'
151.1958 	EXP 	dist2_text: pos = array([-0.5, -0.2])
151.1958 	EXP 	prime_text: autoDraw = True
151.1958 	EXP 	target_text: autoDraw = True
151.1958 	EXP 	dist1_text: autoDraw = True
151.1958 	EXP 	dist2_text: autoDraw = True
153.1731 	DATA 	Keypress: down
155.1679 	EXP 	prime_text: autoDraw = False
155.1679 	EXP 	target_text: autoDraw = False
155.1679 	EXP 	dist1_text: autoDraw = False
155.1679 	EXP 	dist2_text: autoDraw = False
155.1679 	EXP 	prime_text: autoDraw = False
155.1679 	EXP 	target_text: autoDraw = False
155.1679 	EXP 	dist1_text: autoDraw = False
155.1679 	EXP 	dist2_text: autoDraw = False
155.1679 	EXP 	fixation_text: autoDraw = True
157.6467 	EXP 	New trial (rep=0, index=15): {u'trial_number': 8, u'prime': u'chair', u'target': u'swing', u'semstr_category': 1, u'semstr': 0.029999999999999999, u'dist1': u'tomato', u'dist2': u'litre', u'list_AB': u'A'}
157.6804 	EXP 	fixation_text: autoDraw = False
157.6804 	EXP 	fixation_text: autoDraw = False
157.6804 	EXP 	prime_text: text = u'chair'
157.6804 	EXP 	target_text: text = u'swing'
157.6804 	EXP 	target_text: pos = array([-0.5, -0.2])
157.6804 	EXP 	dist1_text: text = u'tomato'
157.6804 	EXP 	dist1_text: pos = array([ 0. , -0.2])
157.6804 	EXP 	dist2_text: text = u'litre'
157.6804 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
157.6804 	EXP 	prime_text: autoDraw = True
157.6804 	EXP 	target_text: autoDraw = True
157.6804 	EXP 	dist1_text: autoDraw = True
157.6804 	EXP 	dist2_text: autoDraw = True
159.2088 	DATA 	Keypress: left
161.6530 	EXP 	prime_text: autoDraw = False
161.6530 	EXP 	target_text: autoDraw = False
161.6530 	EXP 	dist1_text: autoDraw = False
161.6530 	EXP 	dist2_text: autoDraw = False
161.6530 	EXP 	prime_text: autoDraw = False
161.6530 	EXP 	target_text: autoDraw = False
161.6530 	EXP 	dist1_text: autoDraw = False
161.6530 	EXP 	dist2_text: autoDraw = False
161.6530 	EXP 	fixation_text: autoDraw = True
165.1294 	EXP 	New trial (rep=0, index=16): {u'trial_number': 97, u'prime': u'xxxx', u'target': u'xxxx', u'semstr_category': 0, u'semstr': 0.0, u'dist1': u'xxxx', u'dist2': u'xxxx', u'list_AB': u'A'}
165.1634 	EXP 	fixation_text: autoDraw = False
165.1634 	EXP 	fixation_text: autoDraw = False
165.1634 	EXP 	prime_text: text = u'xxxx'
165.1634 	EXP 	target_text: text = u'xxxx'
165.1634 	EXP 	target_text: pos = array([ 0.5, -0.2])
165.1634 	EXP 	dist1_text: text = u'xxxx'
165.1634 	EXP 	dist1_text: pos = array([-0.5, -0.2])
165.1634 	EXP 	dist2_text: text = u'xxxx'
165.1634 	EXP 	dist2_text: pos = array([ 0. , -0.2])
165.1634 	EXP 	prime_text: autoDraw = True
165.1634 	EXP 	target_text: autoDraw = True
165.1634 	EXP 	dist1_text: autoDraw = True
165.1634 	EXP 	dist2_text: autoDraw = True
169.1358 	EXP 	prime_text: autoDraw = False
