1.1627 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
2.8509 	EXP 	Created dist1_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, name='dist1_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
2.8555 	EXP 	Created dist2_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, name='dist2_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
2.8581 	EXP 	Created fixation_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='fixation_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
2.8694 	EXP 	Created thankyou_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thankyou_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'End of experiment.\n\nThank you.', units=u'norm', win=Window(...), wrapWidth=1)
2.8773 	EXP 	instructions_text: autoDraw = True
4.7073 	DATA 	Keypress: 1
4.7075 	EXP 	launchScan: vol: 1500  TR: 0.585s  skip: 0  sync: '5'
4.7591 	EXP 	window1: mouseVisible = False
4.7824 	EXP 	instructions_text: autoDraw = False
7.9900 	DATA 	Keypress: 5
7.9901 	EXP 	launchScan: start of scan
7.9975 	EXP 	dummy_text: autoDraw = True
14.0167 	EXP 	Imported conds/Semantic_ListA.csv as conditions, 100 conditions, 8 params
14.0186 	EXP 	Created sequence: random, trialTypes=100, nReps=1, seed=None
14.0198 	EXP 	New trial (rep=0, index=0): {u'trial_number': 66, u'prime': u'pond', u'target': u'duck', u'semstr_category': 2, u'semstr': 0.23999999999999999, u'dist1': u'almond', u'dist2': u'hurt', u'list_AB': u'A'}
14.0592 	EXP 	dummy_text: autoDraw = False
14.0592 	EXP 	dummy_text: autoDraw = False
14.0592 	EXP 	prime_text: text = u'pond'
14.0592 	EXP 	target_text: text = u'duck'
14.0592 	EXP 	target_text: pos = array([-0.5, -0.2])
14.0592 	EXP 	dist1_text: text = u'almond'
14.0592 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
14.0592 	EXP 	dist2_text: text = u'hurt'
14.0592 	EXP 	dist2_text: pos = array([ 0. , -0.2])
14.0592 	EXP 	prime_text: autoDraw = True
14.0592 	EXP 	target_text: autoDraw = True
14.0592 	EXP 	dist1_text: autoDraw = True
14.0592 	EXP 	dist2_text: autoDraw = True
18.0258 	EXP 	prime_text: autoDraw = False
18.0258 	EXP 	target_text: autoDraw = False
18.0258 	EXP 	dist1_text: autoDraw = False
18.0258 	EXP 	dist2_text: autoDraw = False
18.0258 	EXP 	fixation_text: autoDraw = True
19.5068 	EXP 	New trial (rep=0, index=1): {u'trial_number': 76, u'prime': u'sugar', u'target': u'cane', u'semstr_category': 2, u'semstr': 0.27000000000000002, u'dist1': u'tone', u'dist2': u'vein', u'list_AB': u'A'}
19.5373 	EXP 	fixation_text: autoDraw = False
19.5373 	EXP 	fixation_text: autoDraw = False
19.5373 	EXP 	prime_text: text = u'sugar'
19.5373 	EXP 	target_text: text = u'cane'
19.5373 	EXP 	target_text: pos = array([ 0.5, -0.2])
19.5373 	EXP 	dist1_text: text = u'tone'
19.5373 	EXP 	dist1_text: pos = array([-0.5, -0.2])
19.5373 	EXP 	dist2_text: text = u'vein'
19.5373 	EXP 	dist2_text: pos = array([ 0. , -0.2])
19.5373 	EXP 	prime_text: autoDraw = True
19.5373 	EXP 	target_text: autoDraw = True
19.5373 	EXP 	dist1_text: autoDraw = True
19.5373 	EXP 	dist2_text: autoDraw = True
23.5133 	EXP 	prime_text: autoDraw = False
23.5133 	EXP 	target_text: autoDraw = False
23.5133 	EXP 	dist1_text: autoDraw = False
23.5133 	EXP 	dist2_text: autoDraw = False
23.5133 	EXP 	prime_text: autoDraw = False
23.5133 	EXP 	target_text: autoDraw = False
23.5133 	EXP 	dist1_text: autoDraw = False
23.5133 	EXP 	dist2_text: autoDraw = False
23.5133 	EXP 	fixation_text: autoDraw = True
26.9898 	EXP 	New trial (rep=0, index=2): {u'trial_number': 2, u'prime': u'ball', u'target': u'glove', u'semstr_category': 1, u'semstr': 0.01, u'dist1': u'ant', u'dist2': u'mailbox', u'list_AB': u'A'}
27.0270 	EXP 	fixation_text: autoDraw = False
27.0270 	EXP 	fixation_text: autoDraw = False
27.0270 	EXP 	prime_text: text = u'ball'
27.0270 	EXP 	target_text: text = u'glove'
27.0270 	EXP 	target_text: pos = array([ 0. , -0.2])
27.0270 	EXP 	dist1_text: text = u'ant'
27.0270 	EXP 	dist1_text: pos = array([-0.5, -0.2])
27.0270 	EXP 	dist2_text: text = u'mailbox'
27.0270 	EXP 	dist2_text: pos = array([ 0.5, -0.2])
27.0270 	EXP 	prime_text: autoDraw = True
27.0270 	EXP 	target_text: autoDraw = True
27.0270 	EXP 	dist1_text: autoDraw = True
27.0270 	EXP 	dist2_text: autoDraw = True
30.9961 	EXP 	prime_text: autoDraw = False
30.9961 	EXP 	target_text: autoDraw = False
30.9961 	EXP 	dist1_text: autoDraw = False
30.9961 	EXP 	dist2_text: autoDraw = False
30.9961 	EXP 	prime_text: autoDraw = False
30.9961 	EXP 	target_text: autoDraw = False
30.9961 	EXP 	dist1_text: autoDraw = False
30.9961 	EXP 	dist2_text: autoDraw = False
30.9961 	EXP 	fixation_text: autoDraw = True
32.4760 	EXP 	New trial (rep=0, index=3): {u'trial_number': 70, u'prime': u'shoe', u'target': u'slippers', u'semstr_category': 2, u'semstr': 0.63, u'dist1': u'custard', u'dist2': u'celery', u'list_AB': u'A'}
32.5052 	EXP 	fixation_text: autoDraw = False
32.5052 	EXP 	fixation_text: autoDraw = False
32.5052 	EXP 	prime_text: text = u'shoe'
32.5052 	EXP 	target_text: text = u'slippers'
32.5052 	EXP 	target_text: pos = array([ 0.5, -0.2])
32.5052 	EXP 	dist1_text: text = u'custard'
32.5052 	EXP 	dist1_text: pos = array([ 0. , -0.2])
32.5052 	EXP 	dist2_text: text = u'celery'
32.5052 	EXP 	dist2_text: pos = array([-0.5, -0.2])
32.5052 	EXP 	prime_text: autoDraw = True
32.5052 	EXP 	target_text: autoDraw = True
32.5052 	EXP 	dist1_text: autoDraw = True
32.5052 	EXP 	dist2_text: autoDraw = True
36.4821 	EXP 	prime_text: autoDraw = False
36.4821 	EXP 	target_text: autoDraw = False
36.4821 	EXP 	dist1_text: autoDraw = False
36.4821 	EXP 	dist2_text: autoDraw = False
36.4821 	EXP 	prime_text: autoDraw = False
36.4821 	EXP 	target_text: autoDraw = False
36.4821 	EXP 	dist1_text: autoDraw = False
36.4821 	EXP 	dist2_text: autoDraw = False
36.4821 	EXP 	fixation_text: autoDraw = True
38.9622 	EXP 	New trial (rep=0, index=4): {u'trial_number': 14, u'prime': u'heaven', u'target': u'harp', u'semstr_category': 1, u'semstr': 0.029999999999999999, u'dist1': u'furniture', u'dist2': u'pint', u'list_AB': u'A'}
38.9941 	EXP 	fixation_text: autoDraw = False
38.9941 	EXP 	fixation_text: autoDraw = False
38.9941 	EXP 	prime_text: text = u'heaven'
38.9941 	EXP 	target_text: text = u'harp'
38.9941 	EXP 	target_text: pos = array([ 0. , -0.2])
38.9941 	EXP 	dist1_text: text = u'furniture'
38.9941 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
38.9941 	EXP 	dist2_text: text = u'pint'
38.9941 	EXP 	dist2_text: pos = array([-0.5, -0.2])
38.9941 	EXP 	prime_text: autoDraw = True
38.9941 	EXP 	target_text: autoDraw = True
38.9941 	EXP 	dist1_text: autoDraw = True
38.9941 	EXP 	dist2_text: autoDraw = True
42.9685 	EXP 	prime_text: autoDraw = False
42.9685 	EXP 	target_text: autoDraw = False
42.9685 	EXP 	dist1_text: autoDraw = False
42.9685 	EXP 	dist2_text: autoDraw = False
42.9685 	EXP 	prime_text: autoDraw = False
42.9685 	EXP 	target_text: autoDraw = False
42.9685 	EXP 	dist1_text: autoDraw = False
42.9685 	EXP 	dist2_text: autoDraw = False
42.9685 	EXP 	fixation_text: autoDraw = True
45.4472 	EXP 	New trial (rep=0, index=5): {u'trial_number': 42, u'prime': u'car', u'target': u'bumper', u'semstr_category': 2, u'semstr': 0.65000000000000002, u'dist1': u'weed', u'dist2': u'saucer', u'list_AB': u'A'}
45.4901 	EXP 	fixation_text: autoDraw = False
45.4901 	EXP 	fixation_text: autoDraw = False
45.4901 	EXP 	prime_text: text = u'car'
45.4901 	EXP 	target_text: text = u'bumper'
45.4901 	EXP 	target_text: pos = array([-0.5, -0.2])
45.4901 	EXP 	dist1_text: text = u'weed'
45.4901 	EXP 	dist1_text: pos = array([ 0.5, -0.2])
45.4901 	EXP 	dist2_text: text = u'saucer'
45.4901 	EXP 	dist2_text: pos = array([ 0. , -0.2])
45.4901 	EXP 	prime_text: autoDraw = True
45.4901 	EXP 	target_text: autoDraw = True
45.4901 	EXP 	dist1_text: autoDraw = True
45.4901 	EXP 	dist2_text: autoDraw = True
49.4534 	EXP 	prime_text: autoDraw = False
49.4534 	EXP 	target_text: autoDraw = False
49.4534 	EXP 	dist1_text: autoDraw = False
49.4534 	EXP 	dist2_text: autoDraw = False
49.4534 	EXP 	prime_text: autoDraw = False
49.4534 	EXP 	target_text: autoDraw = False
49.4534 	EXP 	dist1_text: autoDraw = False
49.4534 	EXP 	dist2_text: autoDraw = False
49.4534 	EXP 	fixation_text: autoDraw = True
51.2000 	DATA 	Keypress: escape
