1.1837 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
16.3573 	EXP 	instructions_text: autoDraw = False
16.9167 	DATA 	Keypress: 5
16.9168 	EXP 	launchScan: start of scan
16.9295 	EXP 	dummy_text: autoDraw = True
22.9228 	EXP 	Imported Episodic_Encoding/Episodic_ListA.csv as conditions, 22 conditions, 2 params
22.9243 	EXP 	Created sequence: random, trialTypes=22, nReps=1, seed=None
22.9253 	EXP 	New trial (rep=0, index=0): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding_ListA/11.jpg'}
22.9258 	ERROR 	Couldn't find image file 'Episodic_Encoding_ListA/11.jpg'; check path?
1.2108 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
2.6185 	INFO 	Loaded monitor calibration from ['2017_05_17 09:51']
2.6212 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1366, 768]. Using actual size
3.2322 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 1.,  1.,  1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0xa67873ec>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.2324 	EXP 	window1: recordFrameIntervals = False
3.3958 	EXP 	window1: recordFrameIntervals = True
3.5792 	EXP 	window1: recordFrameIntervals = False
3.7334 	EXP 	Created instructions_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, name='instructions_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
3.7391 	EXP 	Created dummy_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='dummy_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.7415 	EXP 	Created stimList = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='stimList', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  720.]), texRes=128, units=u'norm', win=Window(...))
3.7444 	EXP 	Created fixation_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='fixation_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.7562 	EXP 	Created thankyou_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thankyou_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'End of experiment.\n\nThank you.', units=u'norm', win=Window(...), wrapWidth=1)
3.7635 	EXP 	instructions_text: autoDraw = True
5.8574 	DATA 	Keypress: 1
5.8577 	EXP 	launchScan: vol: 1500  TR: 0.585s  skip: 0  sync: '5'
5.9135 	EXP 	window1: mouseVisible = False
5.9434 	EXP 	instructions_text: autoDraw = False
6.3271 	DATA 	Keypress: 5
6.3272 	EXP 	launchScan: start of scan
6.3396 	EXP 	dummy_text: autoDraw = True
12.3328 	EXP 	Imported Episodic_Encoding/Episodic_ListA.csv as conditions, 22 conditions, 2 params
12.3342 	EXP 	Created sequence: random, trialTypes=22, nReps=1, seed=None
12.3353 	EXP 	New trial (rep=0, index=0): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding_ListA/9.jpg'}
12.3358 	ERROR 	Couldn't find image file 'Episodic_Encoding_ListA/9.jpg'; check path?
