1.1920 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
40.1388 	EXP 	flanker2: text = u'\u2192'
40.1388 	EXP 	flanker3: text = u'\u2192'
40.1388 	EXP 	flanker4: text = u'\u2192'
40.1388 	EXP 	Display RightFlankers
40.2244 	EXP 	target: text = u'\u2192'
40.2244 	EXP 	Display RightTarget
40.2578 	EXP 	Display Blank
40.5201 	DATA 	Keypress: right
41.6304 	EXP 	Display TooSlow
42.2322 	EXP 	Display Fixation
45.0198 	EXP 	flanker1: text = u'\u2190'
45.0198 	EXP 	flanker2: text = u'\u2190'
45.0198 	EXP 	flanker3: text = u'\u2190'
45.0198 	EXP 	flanker4: text = u'\u2190'
45.0198 	EXP 	Display LeftFlankers
45.1023 	EXP 	target: text = u'\u2192'
45.1023 	EXP 	Display RightTarget
45.1340 	EXP 	Display Blank
45.2476 	DATA 	Keypress: left
46.5060 	EXP 	Display TooSlow
47.1086 	EXP 	Display Fixation
51.6004 	EXP 	flanker1: text = u'\u2190'
51.6004 	EXP 	flanker2: text = u'\u2190'
51.6004 	EXP 	flanker3: text = u'\u2190'
51.6004 	EXP 	flanker4: text = u'\u2190'
51.6004 	EXP 	Display LeftFlankers
51.6838 	EXP 	target: text = u'\u2192'
51.6838 	EXP 	Display RightTarget
51.7171 	EXP 	Display Blank
51.8109 	DATA 	Keypress: right
53.0896 	EXP 	Display TooSlow
53.6915 	EXP 	Display Fixation
56.9514 	EXP 	flanker1: text = u'\u2192'
56.9514 	EXP 	flanker2: text = u'\u2192'
56.9514 	EXP 	flanker3: text = u'\u2192'
56.9514 	EXP 	flanker4: text = u'\u2192'
56.9514 	EXP 	Display RightFlankers
57.0348 	EXP 	target: text = u'\u2192'
57.0348 	EXP 	Display RightTarget
57.0679 	EXP 	Display Blank
57.2847 	DATA 	Keypress: right
58.4398 	EXP 	Display TooSlow
58.4545 	DATA 	Keypress: escape
59.0424 	EXP 	Display Fixation
62.4151 	DATA 	Keypress: escape
62.4166 	EXP 	flanker1: text = u'\u2190'
62.4166 	EXP 	flanker2: text = u'\u2190'
62.4166 	EXP 	flanker3: text = u'\u2190'
62.4166 	EXP 	flanker4: text = u'\u2190'
62.4166 	EXP 	Display LeftFlankers
62.5015 	EXP 	target: text = u'\u2190'
62.5015 	EXP 	Display LeftTarget
62.5330 	EXP 	Display Blank
62.7969 	DATA 	Keypress: escape
62.9619 	DATA 	Keypress: escape
63.9055 	EXP 	Display TooSlow
64.5057 	EXP 	win: mouseVisible = True
