1.2636 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
34.3228 	EXP 	topMsg: text = 'Keep your eyes on the cross at the center of the screen when it appears. You will then see a series of arrows.'
34.3228 	EXP 	bottomMsg: text = 'Press any key to continue.'
34.3228 	EXP 	Display Instructions1
43.8670 	DATA 	Keypress: space
43.8864 	EXP 	topMsg: text = 'Using your right hand, press the left button whenever the middle arrow points left and right button when it points right.'
43.8864 	EXP 	bottomMsg: text = 'Press any key to continue.'
43.8864 	EXP 	Display Instructions2
46.4555 	DATA 	Keypress: space
46.4768 	EXP 	topMsg: text = "If you answer too slowly, you'll see a message reminding you to speed up. Please respond as accurately as possible without being slower than this deadline."
46.4768 	EXP 	bottomMsg: text = 'Press any key to continue.'
46.4768 	EXP 	Display Instructions3
48.3985 	DATA 	Keypress: space
48.4104 	EXP 	topMsg: text = ' '
48.4104 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
48.4104 	EXP 	Display Instructions4
50.0507 	DATA 	Keypress: escape
50.0508 	EXP 	win: mouseVisible = True
