1.2290 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
4.4474 	EXP 	Created flanker3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker3', opacity=1.0, ori=0.0, pos=array([ 62.,   0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
4.4501 	EXP 	Created flanker4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker4', opacity=1.0, ori=0.0, pos=array([ 124.,    0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
4.4582 	EXP 	Created tooSlow = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=30, italic=False, name='tooSlow', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'Too Slow!', units='pix', win=Window(...), wrapWidth=500)
4.4865 	EXP 	topMsg: text = 'Keep your eyes on the cross at the center of the screen when it appears. You will then see a series of arrows.'
4.4865 	EXP 	bottomMsg: text = 'Press any key to continue.'
4.4865 	EXP 	Display Instructions1
12.5558 	DATA 	Keypress: space
12.5747 	EXP 	topMsg: text = 'Using your right hand, press the left button whenever the middle arrow points left and right button when it points right.'
12.5747 	EXP 	bottomMsg: text = 'Press any key to continue.'
12.5747 	EXP 	Display Instructions2
35.9646 	DATA 	Keypress: space
35.9852 	EXP 	topMsg: text = "If you answer too slowly, you'll see a message reminding you to speed up. Please respond as accurately as possible without being slower than this deadline."
35.9852 	EXP 	bottomMsg: text = 'Press any key to continue.'
35.9852 	EXP 	Display Instructions3
40.1234 	DATA 	Keypress: space
40.1344 	EXP 	topMsg: text = ' '
40.1344 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
40.1344 	EXP 	Display Instructions4
81.3564 	DATA 	Keypress: space
81.3646 	EXP 	topMsg: text = 'Waiting for scanner to start...'
81.3646 	EXP 	bottomMsg: text = ''
81.3646 	EXP 	Display WaitingForScanner
84.1084 	DATA 	Keypress: q
84.1085 	EXP 	win: mouseVisible = True
