1.1605 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
2.9723 	EXP 	Created target = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='target', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([0, 0, 0]), text=u'\u2190', units='pix', win=Window(...), wrapWidth=500)
2.9753 	EXP 	Created flanker1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker1', opacity=1.0, ori=0.0, pos=array([-124.,    0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
2.9778 	EXP 	Created flanker2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker2', opacity=1.0, ori=0.0, pos=array([-62.,   0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
2.9803 	EXP 	Created flanker3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker3', opacity=1.0, ori=0.0, pos=array([ 62.,   0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
2.9830 	EXP 	Created flanker4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker4', opacity=1.0, ori=0.0, pos=array([ 124.,    0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
2.9911 	EXP 	Created tooSlow = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=30, italic=False, name='tooSlow', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'Too Slow!', units='pix', win=Window(...), wrapWidth=500)
3.0179 	EXP 	topMsg: text = 'Keep your eyes on the cross at the center of the screen when it appears. You will then see a series of arrows.'
3.0179 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.0179 	EXP 	Display Instructions1
3.4557 	DATA 	Keypress: space
3.4743 	EXP 	topMsg: text = 'Using your right hand, press the left button whenever the middle arrow points left and right button when it points right.'
3.4743 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.4743 	EXP 	Display Instructions2
3.8759 	DATA 	Keypress: space
3.8958 	EXP 	topMsg: text = "If you answer too slowly, you'll see a message reminding you to speed up. Please respond as accurately as possible without being slower than this deadline."
3.8958 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.8958 	EXP 	Display Instructions3
4.2964 	DATA 	Keypress: space
4.3077 	EXP 	topMsg: text = ' '
4.3077 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
4.3077 	EXP 	Display Instructions4
5.6333 	DATA 	Keypress: space
5.6408 	EXP 	topMsg: text = 'Waiting for scanner to start...'
5.6408 	EXP 	bottomMsg: text = ''
5.6408 	EXP 	Display WaitingForScanner
6.2265 	DATA 	Keypress: 5
6.2280 	EXP 	Display Fixation
21.2281 	EXP 	---START EXPERIMENT---
21.2281 	EXP 	Start Block 0
21.2294 	EXP 	Display Fixation
21.2458 	EXP 	flanker1: text = u'\u2192'
21.2458 	EXP 	flanker2: text = u'\u2192'
21.2458 	EXP 	flanker3: text = u'\u2192'
21.2458 	EXP 	flanker4: text = u'\u2192'
21.2458 	EXP 	Display RightFlankers
21.3327 	EXP 	target: text = u'\u2192'
21.3327 	EXP 	Display RightTarget
21.3634 	EXP 	Display Blank
22.7349 	EXP 	Display TooSlow
23.0561 	DATA 	Keypress: 3
23.3366 	EXP 	Display Fixation
24.2852 	EXP 	flanker1: text = u'\u2192'
24.2852 	EXP 	flanker2: text = u'\u2192'
24.2852 	EXP 	flanker3: text = u'\u2192'
24.2852 	EXP 	flanker4: text = u'\u2192'
24.2852 	EXP 	Display RightFlankers
24.3694 	EXP 	target: text = u'\u2190'
24.3694 	EXP 	Display LeftTarget
24.4002 	EXP 	Display Blank
25.7715 	EXP 	Display TooSlow
26.3733 	EXP 	Display Fixation
26.9141 	EXP 	flanker1: text = u'\u2192'
26.9141 	EXP 	flanker2: text = u'\u2192'
26.9141 	EXP 	flanker3: text = u'\u2192'
26.9141 	EXP 	flanker4: text = u'\u2192'
26.9141 	EXP 	Display RightFlankers
26.9982 	EXP 	target: text = u'\u2192'
26.9982 	EXP 	Display RightTarget
27.0293 	EXP 	Display Blank
28.4005 	EXP 	Display TooSlow
29.0018 	EXP 	Display Fixation
29.4587 	EXP 	flanker1: text = u'\u2192'
29.4587 	EXP 	flanker2: text = u'\u2192'
29.4587 	EXP 	flanker3: text = u'\u2192'
29.4587 	EXP 	flanker4: text = u'\u2192'
29.4587 	EXP 	Display RightFlankers
29.5430 	EXP 	target: text = u'\u2190'
29.5430 	EXP 	Display LeftTarget
29.5738 	EXP 	Display Blank
30.9450 	EXP 	Display TooSlow
31.5461 	EXP 	Display Fixation
32.7423 	EXP 	flanker1: text = u'\u2190'
32.7423 	EXP 	flanker2: text = u'\u2190'
32.7423 	EXP 	flanker3: text = u'\u2190'
32.7423 	EXP 	flanker4: text = u'\u2190'
32.7423 	EXP 	Display LeftFlankers
32.8263 	EXP 	target: text = u'\u2192'
32.8263 	EXP 	Display RightTarget
32.8570 	EXP 	Display Blank
34.2288 	EXP 	Display TooSlow
34.8301 	EXP 	Display Fixation
35.7216 	EXP 	flanker1: text = u'\u2190'
35.7216 	EXP 	flanker2: text = u'\u2190'
35.7216 	EXP 	flanker3: text = u'\u2190'
35.7216 	EXP 	flanker4: text = u'\u2190'
35.7216 	EXP 	Display LeftFlankers
35.8058 	EXP 	target: text = u'\u2190'
35.8058 	EXP 	Display LeftTarget
35.8369 	EXP 	Display Blank
37.2080 	EXP 	Display TooSlow
37.8092 	EXP 	Display Fixation
39.1160 	EXP 	flanker1: text = u'\u2192'
39.1160 	EXP 	flanker2: text = u'\u2192'
39.1160 	EXP 	flanker3: text = u'\u2192'
39.1160 	EXP 	flanker4: text = u'\u2192'
39.1160 	EXP 	Display RightFlankers
39.1981 	EXP 	target: text = u'\u2190'
39.1981 	EXP 	Display LeftTarget
39.2292 	EXP 	Display Blank
40.6004 	EXP 	Display TooSlow
41.2017 	EXP 	Display Fixation
42.2924 	EXP 	flanker1: text = u'\u2192'
42.2924 	EXP 	flanker2: text = u'\u2192'
42.2924 	EXP 	flanker3: text = u'\u2192'
42.2924 	EXP 	flanker4: text = u'\u2192'
42.2924 	EXP 	Display RightFlankers
42.3774 	EXP 	target: text = u'\u2192'
42.3774 	EXP 	Display RightTarget
42.4090 	EXP 	Display Blank
43.7810 	EXP 	Display TooSlow
44.3823 	EXP 	Display Fixation
45.0554 	EXP 	flanker1: text = u'\u2192'
45.0554 	EXP 	flanker2: text = u'\u2192'
45.0554 	EXP 	flanker3: text = u'\u2192'
45.0554 	EXP 	flanker4: text = u'\u2192'
45.0554 	EXP 	Display RightFlankers
45.1396 	EXP 	target: text = u'\u2190'
45.1396 	EXP 	Display LeftTarget
45.1706 	EXP 	Display Blank
46.5418 	EXP 	Display TooSlow
47.1431 	EXP 	Display Fixation
47.7559 	EXP 	flanker1: text = u'\u2190'
47.7559 	EXP 	flanker2: text = u'\u2190'
47.7559 	EXP 	flanker3: text = u'\u2190'
47.7559 	EXP 	flanker4: text = u'\u2190'
47.7559 	EXP 	Display LeftFlankers
47.8384 	EXP 	target: text = u'\u2190'
47.8384 	EXP 	Display LeftTarget
47.8702 	EXP 	Display Blank
49.2414 	EXP 	Display TooSlow
49.8472 	EXP 	topMsg: text = 'Take a break!'
49.8472 	EXP 	Display BreakTime
63.3489 	EXP 	Display Fixation
64.8489 	EXP 	Start Block 1
64.8501 	EXP 	Display Fixation
64.8602 	EXP 	flanker1: text = u'\u2192'
64.8602 	EXP 	flanker2: text = u'\u2192'
64.8602 	EXP 	flanker3: text = u'\u2192'
64.8602 	EXP 	flanker4: text = u'\u2192'
64.8602 	EXP 	Display RightFlankers
64.9445 	EXP 	target: text = u'\u2192'
64.9445 	EXP 	Display RightTarget
64.9754 	EXP 	Display Blank
66.3472 	EXP 	Display TooSlow
66.9492 	EXP 	Display Fixation
68.3329 	EXP 	flanker1: text = u'\u2190'
68.3329 	EXP 	flanker2: text = u'\u2190'
68.3329 	EXP 	flanker3: text = u'\u2190'
68.3329 	EXP 	flanker4: text = u'\u2190'
68.3329 	EXP 	Display LeftFlankers
68.4149 	EXP 	target: text = u'\u2192'
68.4149 	EXP 	Display RightTarget
68.4459 	EXP 	Display Blank
69.8171 	EXP 	Display TooSlow
70.4183 	EXP 	Display Fixation
71.1786 	EXP 	flanker1: text = u'\u2190'
71.1786 	EXP 	flanker2: text = u'\u2190'
71.1786 	EXP 	flanker3: text = u'\u2190'
71.1786 	EXP 	flanker4: text = u'\u2190'
71.1786 	EXP 	Display LeftFlankers
71.2611 	EXP 	target: text = u'\u2192'
71.2611 	EXP 	Display RightTarget
71.2923 	EXP 	Display Blank
72.2894 	DATA 	Keypress: escape
72.4546 	DATA 	Keypress: escape
72.6637 	EXP 	Display TooSlow
73.2450 	DATA 	Mouse: Left button down, pos=(0,1)
73.2638 	EXP 	win: mouseVisible = True
