1.1862 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
8.3248 	EXP 	topMsg: text = ' '
8.3248 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
8.3248 	EXP 	Display Instructions4
9.8121 	DATA 	Keypress: space
9.8207 	EXP 	topMsg: text = 'Waiting for scanner to start...'
9.8207 	EXP 	bottomMsg: text = ''
9.8207 	EXP 	Display WaitingForScanner
11.9665 	DATA 	Keypress: t
11.9684 	EXP 	Display Fixation
11.9684 	EXP 	---START EXPERIMENT---
11.9685 	EXP 	Start Block 0
11.9714 	EXP 	Display Fixation
18.3850 	DATA 	Keypress: z
18.3864 	EXP 	flanker1: text = u'\u2192'
18.3864 	EXP 	flanker2: text = u'\u2192'
18.3864 	EXP 	flanker3: text = u'\u2192'
18.3864 	EXP 	flanker4: text = u'\u2192'
18.3864 	EXP 	Display RightFlankers
18.4699 	EXP 	target: text = u'\u2190'
18.4699 	EXP 	Display LeftTarget
18.5031 	EXP 	Display Blank
19.8759 	EXP 	Display TooSlow
20.5007 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
20.5007 	EXP 	bottomMsg: text = 'Press any key to continue.'
20.5007 	EXP 	Display Feedback
20.5656 	DATA 	Keypress: z
22.8262 	DATA 	Keypress: z
22.8281 	EXP 	Display Fixation
23.7761 	EXP 	flanker1: text = u'\u2192'
23.7761 	EXP 	flanker2: text = u'\u2192'
23.7761 	EXP 	flanker3: text = u'\u2192'
23.7761 	EXP 	flanker4: text = u'\u2192'
23.7761 	EXP 	Display RightFlankers
23.8617 	EXP 	target: text = u'\u2192'
23.8617 	EXP 	Display RightTarget
23.8951 	EXP 	Display Blank
24.6250 	DATA 	Keypress: z
25.2671 	EXP 	Display TooSlow
25.8659 	DATA 	Keypress: z
25.8699 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
25.8699 	EXP 	bottomMsg: text = 'Press any key to continue.'
25.8699 	EXP 	Display Feedback
27.0949 	DATA 	Keypress: space
27.0973 	EXP 	Display Fixation
30.0809 	DATA 	Keypress: z
30.0809 	DATA 	Keypress: z
30.0810 	DATA 	Keypress: z
30.0811 	DATA 	Keypress: z
30.0811 	DATA 	Keypress: z
30.0812 	DATA 	Keypress: z
30.0813 	DATA 	Keypress: z
30.0813 	DATA 	Keypress: z
30.0814 	DATA 	Keypress: z
30.0828 	EXP 	flanker1: text = u'\u2192'
30.0828 	EXP 	flanker2: text = u'\u2192'
30.0828 	EXP 	flanker3: text = u'\u2192'
30.0828 	EXP 	flanker4: text = u'\u2192'
30.0828 	EXP 	Display RightFlankers
30.1685 	EXP 	target: text = u'\u2190'
30.1685 	EXP 	Display LeftTarget
30.2017 	EXP 	Display Blank
30.2103 	DATA 	Keypress: z
30.6943 	DATA 	Keypress: z
30.9153 	DATA 	Keypress: z
31.1524 	DATA 	Keypress: z
31.5737 	EXP 	Display TooSlow
31.9790 	DATA 	Keypress: z
32.1766 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
32.1766 	EXP 	bottomMsg: text = 'Press any key to continue.'
32.1766 	EXP 	Display Feedback
32.2879 	DATA 	Keypress: z
32.5566 	DATA 	Keypress: z
32.5591 	EXP 	Display Fixation
36.8820 	DATA 	Keypress: z
36.8821 	DATA 	Keypress: z
36.8837 	EXP 	flanker1: text = u'\u2190'
36.8837 	EXP 	flanker2: text = u'\u2190'
36.8837 	EXP 	flanker3: text = u'\u2190'
36.8837 	EXP 	flanker4: text = u'\u2190'
36.8837 	EXP 	Display LeftFlankers
36.9694 	EXP 	target: text = u'\u2192'
36.9694 	EXP 	Display RightTarget
37.0029 	EXP 	Display Blank
38.3747 	EXP 	Display TooSlow
38.9775 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
38.9775 	EXP 	bottomMsg: text = 'Press any key to continue.'
38.9775 	EXP 	Display Feedback
46.9962 	DATA 	Keypress: lshift
46.9982 	EXP 	Display Fixation
47.0090 	EXP 	flanker1: text = u'\u2192'
47.0090 	EXP 	flanker2: text = u'\u2192'
47.0090 	EXP 	flanker3: text = u'\u2192'
47.0090 	EXP 	flanker4: text = u'\u2192'
47.0090 	EXP 	Display RightFlankers
47.0923 	EXP 	target: text = u'\u2192'
47.0923 	EXP 	Display RightTarget
47.1257 	EXP 	Display Blank
47.5234 	DATA 	Keypress: percent
47.7828 	DATA 	Keypress: c
48.4977 	EXP 	Display TooSlow
49.1004 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
49.1004 	EXP 	bottomMsg: text = 'Press any key to continue.'
49.1004 	EXP 	Display Feedback
52.6833 	DATA 	Mouse: Left button down, pos=(549,504)
52.7142 	DATA 	Mouse:  Left button up, pos=(549,504)
53.4010 	DATA 	Keypress: space
53.4028 	EXP 	Display Fixation
53.4139 	EXP 	flanker1: text = u'\u2190'
53.4139 	EXP 	flanker2: text = u'\u2190'
53.4139 	EXP 	flanker3: text = u'\u2190'
53.4139 	EXP 	flanker4: text = u'\u2190'
53.4139 	EXP 	Display LeftFlankers
53.4971 	EXP 	target: text = u'\u2192'
53.4971 	EXP 	Display RightTarget
53.5307 	EXP 	Display Blank
54.3740 	DATA 	Keypress: lshift
54.5587 	DATA 	Keypress: percent
54.7226 	DATA 	Keypress: c
54.9032 	EXP 	Display TooSlow
55.5058 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
55.5058 	EXP 	bottomMsg: text = 'Press any key to continue.'
55.5058 	EXP 	Display Feedback
58.3061 	DATA 	Keypress: capslock
58.3105 	EXP 	Display Fixation
59.3375 	EXP 	flanker1: text = u'\u2190'
59.3375 	EXP 	flanker2: text = u'\u2190'
59.3375 	EXP 	flanker3: text = u'\u2190'
59.3375 	EXP 	flanker4: text = u'\u2190'
59.3375 	EXP 	Display LeftFlankers
59.4243 	EXP 	target: text = u'\u2190'
59.4243 	EXP 	Display LeftTarget
59.4575 	EXP 	Display Blank
60.1123 	DATA 	Keypress: z
60.8293 	EXP 	Display TooSlow
61.0734 	DATA 	Keypress: lshift
61.3283 	DATA 	Keypress: z
61.4323 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
61.4323 	EXP 	bottomMsg: text = 'Press any key to continue.'
61.4323 	EXP 	Display Feedback
61.5655 	DATA 	Keypress: z
62.2147 	DATA 	Keypress: lshift
62.2172 	EXP 	Display Fixation
63.8614 	DATA 	Keypress: z
63.8615 	DATA 	Keypress: lshift
63.8616 	DATA 	Keypress: z
63.8631 	EXP 	flanker1: text = u'\u2192'
63.8631 	EXP 	flanker2: text = u'\u2192'
63.8631 	EXP 	flanker3: text = u'\u2192'
63.8631 	EXP 	flanker4: text = u'\u2192'
63.8631 	EXP 	Display RightFlankers
63.9488 	EXP 	target: text = u'\u2192'
63.9488 	EXP 	Display RightTarget
63.9824 	EXP 	Display Blank
65.3546 	EXP 	Display TooSlow
65.9573 	EXP 	topMsg: text = 'Whoops! That was incorrect. Press the LEFT button whenever the middle arrow points LEFT and the RIGHT button when it points RIGHT.'
65.9573 	EXP 	bottomMsg: text = 'Press any key to continue.'
65.9573 	EXP 	Display Feedback
66.1601 	DATA 	Keypress: q
67.4089 	DATA 	Keypress: q
67.4090 	EXP 	win: mouseVisible = True
