1.1771 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
3.1270 	EXP 	Created tooSlow = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=30, italic=False, name='tooSlow', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'Too Slow!', units='pix', win=Window(...), wrapWidth=500)
3.1540 	EXP 	topMsg: text = 'Keep your eyes on the cross at the center of the screen when it appears. You will then see a series of arrows.'
3.1540 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.1540 	EXP 	Display Instructions1
3.6792 	DATA 	Keypress: space
3.6973 	EXP 	topMsg: text = 'Using your right hand, press the left button whenever the middle arrow points left and right button when it points right.'
3.6973 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.6973 	EXP 	Display Instructions2
3.9239 	DATA 	Keypress: space
3.9438 	EXP 	topMsg: text = "If you answer too slowly, you'll see a message reminding you to speed up. Please respond as accurately as possible without being slower than this deadline."
3.9438 	EXP 	bottomMsg: text = 'Press any key to continue.'
3.9438 	EXP 	Display Instructions3
4.1528 	DATA 	Keypress: space
4.1639 	EXP 	topMsg: text = ' '
4.1639 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
4.1639 	EXP 	Display Instructions4
5.0906 	DATA 	Keypress: space
5.0979 	EXP 	topMsg: text = 'Waiting for scanner to start...'
5.0979 	EXP 	bottomMsg: text = ''
5.0979 	EXP 	Display WaitingForScanner
5.2933 	DATA 	Keypress: 5
5.2947 	EXP 	Display Fixation
20.2948 	EXP 	---START EXPERIMENT---
20.2948 	EXP 	Start Block 0
20.2962 	EXP 	Display Fixation
23.7885 	EXP 	flanker1: text = u'\u2192'
23.7885 	EXP 	flanker2: text = u'\u2192'
23.7885 	EXP 	flanker3: text = u'\u2192'
23.7885 	EXP 	flanker4: text = u'\u2192'
23.7885 	EXP 	Display RightFlankers
23.8727 	EXP 	target: text = u'\u2192'
23.8727 	EXP 	Display RightTarget
23.9038 	EXP 	Display Blank
25.2753 	EXP 	Display TooSlow
25.8765 	EXP 	Display Fixation
26.3300 	EXP 	flanker1: text = u'\u2190'
26.3300 	EXP 	flanker2: text = u'\u2190'
26.3300 	EXP 	flanker3: text = u'\u2190'
26.3300 	EXP 	flanker4: text = u'\u2190'
26.3300 	EXP 	Display LeftFlankers
26.4140 	EXP 	target: text = u'\u2190'
26.4140 	EXP 	Display LeftTarget
26.4447 	EXP 	Display Blank
27.8157 	EXP 	Display TooSlow
28.2278 	DATA 	Mouse: Left button down, pos=(2,1)
28.3287 	DATA 	Mouse:  Left button up, pos=(2,1)
28.4173 	EXP 	Display Fixation
29.6416 	EXP 	flanker1: text = u'\u2190'
29.6416 	EXP 	flanker2: text = u'\u2190'
29.6416 	EXP 	flanker3: text = u'\u2190'
29.6416 	EXP 	flanker4: text = u'\u2190'
29.6416 	EXP 	Display LeftFlankers
29.7236 	EXP 	target: text = u'\u2190'
29.7236 	EXP 	Display LeftTarget
29.7543 	EXP 	Display Blank
31.0304 	DATA 	Keypress: 3
31.1259 	EXP 	Display Fixation
32.6721 	EXP 	flanker1: text = u'\u2192'
32.6721 	EXP 	flanker2: text = u'\u2192'
32.6721 	EXP 	flanker3: text = u'\u2192'
32.6721 	EXP 	flanker4: text = u'\u2192'
32.6721 	EXP 	Display RightFlankers
32.7565 	EXP 	target: text = u'\u2192'
32.7565 	EXP 	Display RightTarget
32.7878 	EXP 	Display Blank
33.2579 	DATA 	Keypress: 1
34.1598 	EXP 	Display Fixation
35.6354 	EXP 	flanker1: text = u'\u2192'
35.6354 	EXP 	flanker2: text = u'\u2192'
35.6354 	EXP 	flanker3: text = u'\u2192'
35.6354 	EXP 	flanker4: text = u'\u2192'
35.6354 	EXP 	Display RightFlankers
35.7222 	EXP 	target: text = u'\u2190'
35.7222 	EXP 	Display LeftTarget
35.7531 	EXP 	Display Blank
36.1006 	DATA 	Keypress: 3
37.1253 	EXP 	Display Fixation
38.5979 	EXP 	flanker1: text = u'\u2190'
38.5979 	EXP 	flanker2: text = u'\u2190'
38.5979 	EXP 	flanker3: text = u'\u2190'
38.5979 	EXP 	flanker4: text = u'\u2190'
38.5979 	EXP 	Display LeftFlankers
38.6800 	EXP 	target: text = u'\u2190'
38.6800 	EXP 	Display LeftTarget
38.7109 	EXP 	Display Blank
39.0292 	DATA 	Keypress: 1
40.0832 	EXP 	Display Fixation
41.4715 	EXP 	flanker1: text = u'\u2192'
41.4715 	EXP 	flanker2: text = u'\u2192'
41.4715 	EXP 	flanker3: text = u'\u2192'
41.4715 	EXP 	flanker4: text = u'\u2192'
41.4715 	EXP 	Display RightFlankers
41.5536 	EXP 	target: text = u'\u2190'
41.5536 	EXP 	Display LeftTarget
41.5846 	EXP 	Display Blank
41.7288 	DATA 	Keypress: 3
42.9565 	EXP 	Display Fixation
44.3957 	EXP 	flanker1: text = u'\u2192'
44.3957 	EXP 	flanker2: text = u'\u2192'
44.3957 	EXP 	flanker3: text = u'\u2192'
44.3957 	EXP 	flanker4: text = u'\u2192'
44.3957 	EXP 	Display RightFlankers
44.4776 	EXP 	target: text = u'\u2190'
44.4776 	EXP 	Display LeftTarget
44.5083 	EXP 	Display Blank
44.8245 	DATA 	Keypress: 1
45.8806 	EXP 	Display Fixation
47.4936 	EXP 	flanker1: text = u'\u2192'
47.4936 	EXP 	flanker2: text = u'\u2192'
47.4936 	EXP 	flanker3: text = u'\u2192'
47.4936 	EXP 	flanker4: text = u'\u2192'
47.4936 	EXP 	Display RightFlankers
47.5757 	EXP 	target: text = u'\u2190'
47.5757 	EXP 	Display LeftTarget
47.6064 	EXP 	Display Blank
47.9862 	DATA 	Keypress: 3
48.9786 	EXP 	Display Fixation
50.3133 	EXP 	flanker1: text = u'\u2190'
50.3133 	EXP 	flanker2: text = u'\u2190'
50.3133 	EXP 	flanker3: text = u'\u2190'
50.3133 	EXP 	flanker4: text = u'\u2190'
50.3133 	EXP 	Display LeftFlankers
50.3977 	EXP 	target: text = u'\u2192'
50.3977 	EXP 	Display RightTarget
50.4285 	EXP 	Display Blank
50.8272 	DATA 	Keypress: 1
51.8053 	EXP 	topMsg: text = 'Take a break!'
51.8053 	EXP 	Display BreakTime
58.8068 	EXP 	Display Blank
65.8069 	EXP 	Start Block 1
65.8084 	EXP 	Display Fixation
68.6976 	EXP 	flanker1: text = u'\u2190'
68.6976 	EXP 	flanker2: text = u'\u2190'
68.6976 	EXP 	flanker3: text = u'\u2190'
68.6976 	EXP 	flanker4: text = u'\u2190'
68.6976 	EXP 	Display LeftFlankers
68.7797 	EXP 	target: text = u'\u2192'
68.7797 	EXP 	Display RightTarget
68.8107 	EXP 	Display Blank
70.0600 	DATA 	Keypress: 1
70.1823 	EXP 	Display Fixation
72.1601 	EXP 	flanker1: text = u'\u2192'
72.1601 	EXP 	flanker2: text = u'\u2192'
72.1601 	EXP 	flanker3: text = u'\u2192'
72.1601 	EXP 	flanker4: text = u'\u2192'
72.1601 	EXP 	Display RightFlankers
72.2443 	EXP 	target: text = u'\u2190'
72.2443 	EXP 	Display LeftTarget
72.2750 	EXP 	Display Blank
72.6406 	DATA 	Keypress: 3
73.6462 	EXP 	Display Fixation
75.5533 	EXP 	flanker1: text = u'\u2192'
75.5533 	EXP 	flanker2: text = u'\u2192'
75.5533 	EXP 	flanker3: text = u'\u2192'
75.5533 	EXP 	flanker4: text = u'\u2192'
75.5533 	EXP 	Display RightFlankers
75.6350 	EXP 	target: text = u'\u2190'
75.6350 	EXP 	Display LeftTarget
75.6658 	EXP 	Display Blank
77.0376 	EXP 	Display TooSlow
77.6387 	EXP 	Display Fixation
78.9846 	EXP 	flanker1: text = u'\u2190'
78.9846 	EXP 	flanker2: text = u'\u2190'
78.9846 	EXP 	flanker3: text = u'\u2190'
78.9846 	EXP 	flanker4: text = u'\u2190'
78.9846 	EXP 	Display LeftFlankers
79.0665 	EXP 	target: text = u'\u2190'
79.0665 	EXP 	Display LeftTarget
79.0976 	EXP 	Display Blank
80.4690 	EXP 	Display TooSlow
81.0703 	EXP 	Display Fixation
82.4125 	EXP 	flanker1: text = u'\u2190'
82.4125 	EXP 	flanker2: text = u'\u2190'
82.4125 	EXP 	flanker3: text = u'\u2190'
82.4125 	EXP 	flanker4: text = u'\u2190'
82.4125 	EXP 	Display LeftFlankers
82.4943 	EXP 	target: text = u'\u2190'
82.4943 	EXP 	Display LeftTarget
82.5254 	EXP 	Display Blank
83.8966 	EXP 	Display TooSlow
84.4977 	EXP 	Display Fixation
85.6595 	EXP 	flanker1: text = u'\u2192'
85.6595 	EXP 	flanker2: text = u'\u2192'
85.6595 	EXP 	flanker3: text = u'\u2192'
85.6595 	EXP 	flanker4: text = u'\u2192'
85.6595 	EXP 	Display RightFlankers
85.7437 	EXP 	target: text = u'\u2192'
85.7437 	EXP 	Display RightTarget
85.7745 	EXP 	Display Blank
87.1458 	EXP 	Display TooSlow
87.7470 	EXP 	Display Fixation
89.1477 	DATA 	Keypress: q
89.1486 	EXP 	flanker1: text = u'\u2190'
89.1486 	EXP 	flanker2: text = u'\u2190'
89.1486 	EXP 	flanker3: text = u'\u2190'
89.1486 	EXP 	flanker4: text = u'\u2190'
89.1486 	EXP 	Display LeftFlankers
89.2348 	EXP 	target: text = u'\u2190'
89.2348 	EXP 	Display LeftTarget
89.2656 	EXP 	Display Blank
89.7518 	DATA 	Keypress: escape
90.5385 	DATA 	Keypress: q
90.6369 	EXP 	Display TooSlow
91.2370 	EXP 	win: mouseVisible = True
