1.1925 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
4.4062 	EXP 	Created flanker2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker2', opacity=1.0, ori=0.0, pos=array([-62.,   0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
4.4087 	EXP 	Created flanker3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker3', opacity=1.0, ori=0.0, pos=array([ 62.,   0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
4.4113 	EXP 	Created flanker4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=[], fontFiles=[], height=62, italic=False, name='flanker4', opacity=1.0, ori=0.0, pos=array([ 124.,    0.]), rgb=array([0, 0, 0]), text=u'\u2192', units='pix', win=Window(...), wrapWidth=500)
4.4193 	EXP 	Created tooSlow = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=30, italic=False, name='tooSlow', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'Too Slow!', units='pix', win=Window(...), wrapWidth=500)
4.4477 	EXP 	topMsg: text = 'Keep your eyes on the cross at the center of the screen when it appears. You will then see a series of arrows.'
4.4477 	EXP 	bottomMsg: text = 'Press any key to continue.'
4.4477 	EXP 	Display Instructions1
5.8701 	DATA 	Keypress: space
5.8890 	EXP 	topMsg: text = 'Using your right hand, press the left button whenever the middle arrow points left and right button when it points right.'
5.8890 	EXP 	bottomMsg: text = 'Press any key to continue.'
5.8890 	EXP 	Display Instructions2
6.6490 	DATA 	Keypress: space
6.6707 	EXP 	topMsg: text = "If you answer too slowly, you'll see a message reminding you to speed up. Please respond as accurately as possible without being slower than this deadline."
6.6707 	EXP 	bottomMsg: text = 'Press any key to continue.'
6.6707 	EXP 	Display Instructions3
7.2288 	DATA 	Keypress: space
7.2398 	EXP 	topMsg: text = ' '
7.2398 	EXP 	bottomMsg: text = "When you're ready to begin, press any key."
7.2398 	EXP 	Display Instructions4
8.3029 	DATA 	Keypress: space
8.3114 	EXP 	topMsg: text = 'Waiting for scanner to start...'
8.3114 	EXP 	bottomMsg: text = ''
8.3114 	EXP 	Display WaitingForScanner
9.8687 	DATA 	Keypress: t
9.8706 	EXP 	Display Fixation
9.8707 	EXP 	---START EXPERIMENT---
9.8707 	EXP 	Start Block 0
9.8725 	EXP 	Display Fixation
16.9116 	DATA 	Keypress: z
16.9117 	DATA 	Keypress: z
16.9117 	DATA 	Keypress: z
16.9118 	DATA 	Keypress: z
16.9119 	DATA 	Keypress: z
16.9133 	EXP 	flanker1: text = u'\u2190'
16.9133 	EXP 	flanker2: text = u'\u2190'
16.9133 	EXP 	flanker3: text = u'\u2190'
16.9133 	EXP 	flanker4: text = u'\u2190'
16.9133 	EXP 	Display LeftFlankers
16.9969 	EXP 	target: text = u'\u2190'
16.9969 	EXP 	Display LeftTarget
17.0304 	EXP 	Display Blank
17.8346 	DATA 	Keypress: z
18.0397 	DATA 	Keypress: z
18.2609 	DATA 	Keypress: z
18.4024 	EXP 	Display TooSlow
18.7292 	DATA 	Keypress: z
18.9823 	DATA 	Keypress: z
19.0050 	EXP 	Display Fixation
21.7284 	DATA 	Keypress: z
21.7285 	DATA 	Keypress: z
21.7286 	DATA 	Keypress: z
21.7287 	DATA 	Keypress: z
21.7287 	DATA 	Keypress: z
21.7288 	DATA 	Keypress: z
21.7289 	DATA 	Keypress: z
21.7289 	DATA 	Keypress: z
21.7290 	DATA 	Keypress: z
21.7290 	DATA 	Keypress: z
21.7291 	DATA 	Keypress: z
21.7292 	DATA 	Keypress: z
21.7292 	DATA 	Keypress: z
21.7307 	EXP 	flanker1: text = u'\u2190'
21.7307 	EXP 	flanker2: text = u'\u2190'
21.7307 	EXP 	flanker3: text = u'\u2190'
21.7307 	EXP 	flanker4: text = u'\u2190'
21.7307 	EXP 	Display LeftFlankers
21.8082 	DATA 	Keypress: z
21.8139 	EXP 	target: text = u'\u2190'
21.8139 	EXP 	Display LeftTarget
21.8475 	EXP 	Display Blank
22.0773 	DATA 	Keypress: z
22.3065 	DATA 	Keypress: z
22.4799 	DATA 	Keypress: z
22.6773 	DATA 	Keypress: z
23.2200 	EXP 	Display TooSlow
23.3370 	DATA 	Keypress: escape
23.8217 	EXP 	Display Fixation
26.5258 	DATA 	Keypress: escape
26.5259 	DATA 	Keypress: escape
26.5274 	EXP 	flanker1: text = u'\u2192'
26.5274 	EXP 	flanker2: text = u'\u2192'
26.5274 	EXP 	flanker3: text = u'\u2192'
26.5274 	EXP 	flanker4: text = u'\u2192'
26.5274 	EXP 	Display RightFlankers
26.6130 	EXP 	target: text = u'\u2192'
26.6130 	EXP 	Display RightTarget
26.6464 	EXP 	Display Blank
28.0189 	EXP 	Display TooSlow
28.0982 	DATA 	Keypress: escape
28.6208 	EXP 	Display Fixation
33.7300 	DATA 	Keypress: escape
33.7301 	DATA 	Keypress: escape
33.7302 	DATA 	Keypress: escape
33.7305 	DATA 	Keypress: escape
33.7306 	DATA 	Keypress: escape
33.7306 	DATA 	Keypress: escape
33.7307 	DATA 	Keypress: escape
33.7308 	DATA 	Keypress: escape
33.7308 	DATA 	Keypress: escape
33.7309 	DATA 	Keypress: escape
33.7323 	EXP 	flanker1: text = u'\u2190'
33.7323 	EXP 	flanker2: text = u'\u2190'
33.7323 	EXP 	flanker3: text = u'\u2190'
33.7323 	EXP 	flanker4: text = u'\u2190'
33.7323 	EXP 	Display LeftFlankers
33.7597 	DATA 	Keypress: escape
33.8177 	EXP 	target: text = u'\u2190'
33.8177 	EXP 	Display LeftTarget
33.8512 	EXP 	Display Blank
33.9411 	DATA 	Keypress: escape
34.1383 	DATA 	Keypress: escape
34.5348 	DATA 	Keypress: escape
34.7161 	DATA 	Keypress: escape
34.9294 	DATA 	Keypress: escape
35.1187 	DATA 	Keypress: escape
35.2237 	EXP 	Display TooSlow
35.3240 	DATA 	Keypress: escape
35.7046 	DATA 	Keypress: q
35.8239 	EXP 	win: mouseVisible = True
